width,height,area,success,coverage,stepsUsed,ratio
1,3996,3996,true,3996,7996,2.001001001001001
3996,1,3996,true,3996,7988,1.998998998998999
1,3997,3997,true,3997,7997,2.0007505629221916
3997,1,3997,true,3997,7989,1.9987490617963473
1,3998,3998,true,3998,7998,2.0005002501250626
3998,1,3998,true,3998,7990,1.9984992496248124
1,3999,3999,true,3999,7999,2.000250062515629
3999,1,3999,true,3999,7991,1.9982495623905976
1,4000,4000,true,4000,8000,2.0
4000,1,4000,true,4000,7992,1.998
1,4001,4001,true,4001,8001,1.999750062484379
4001,1,4001,true,4001,7993,1.99775056235941
1,4002,4002,true,4002,8002,1.9995002498750625
4002,1,4002,true,4002,7995,1.997751124437781
1,4003,4003,true,4003,8014,2.001998501124157
4003,1,4003,true,4003,8003,1.999250562078441
1,4004,4004,true,4004,8016,2.001998001998002
4004,1,4004,true,4004,8004,1.999000999000999
1,4005,4005,true,4005,8017,2.0017478152309613
4005,1,4005,true,4005,8005,1.9987515605493134
1,4006,4006,true,4006,8018,2.001497753369945
4006,1,4006,true,4006,8006,1.9985022466300548
1,4007,4007,true,4007,8019,2.0012478163214373
4007,1,4007,true,4007,8007,1.9982530571499875
1,4008,4008,true,4008,8020,2.000998003992016
4008,1,4008,true,4008,8008,1.998003992015968
1,4009,4009,true,4009,8021,2.0007483162883513
4009,1,4009,true,4009,8009,1.9977550511349464
1,4010,4010,true,4010,8022,2.000498753117207
4010,1,4010,true,4010,8010,1.9975062344139651
1,4011,4011,true,4011,8023,2.00024931438544
4011,1,4011,true,4011,8011,1.9972575417601595
1,4012,4012,true,4012,8024,2.0
4012,1,4012,true,4012,8012,1.9970089730807576
1,4013,4013,true,4013,8025,1.9997508098679293
4013,1,4013,true,4013,8013,1.99676052828308
1,4014,4014,true,4014,8026,1.9995017438963627
4014,1,4014,true,4014,8015,1.9967613353263578
1,4015,4015,true,4015,8040,2.0024906600249066
4015,1,4015,true,4015,8027,1.999252801992528
1,4016,4016,true,4016,8042,2.0024900398406373
4016,1,4016,true,4016,8028,1.999003984063745
1,4017,4017,true,4017,8043,2.002240477968633
4017,1,4017,true,4017,8029,1.998755290017426
1,4018,4018,true,4018,8044,2.0019910403185666
4018,1,4018,true,4018,8030,1.998506719761075
1,4019,4019,true,4019,8045,2.001741726797711
4019,1,4019,true,4019,8031,1.998258273202289
1,4020,4020,true,4020,8046,2.0014925373134327
4020,1,4020,true,4020,8032,1.9980099502487563
1,4021,4021,true,4021,8047,2.001243471773191
4021,1,4021,true,4021,8033,1.9977617508082566
1,4022,4022,true,4022,8048,2.000994530084535
4022,1,4022,true,4022,8034,1.9975136747886624
1,4023,4023,true,4023,8049,2.000745712155108
4023,1,4023,true,4023,8035,1.9972657220979368
1,4024,4024,true,4024,8050,2.000497017892644
4024,1,4024,true,4024,8036,1.997017892644135
1,4025,4025,true,4025,8051,2.000248447204969
4025,1,4025,true,4025,8037,1.9967701863354037
1,4026,4026,true,4026,8052,2.0
4026,1,4026,true,4026,8038,1.99652260307998
1,4027,4027,true,4027,8053,1.9997516761857461
4027,1,4027,true,4027,8039,1.9962751427861931
1,4028,4028,true,4028,8054,1.9995034756703078
4028,1,4028,true,4028,8041,1.9962760675273088
1,4029,4029,true,4029,8060,2.0004964010920823
4029,1,4029,true,4029,8055,1.9992553983618764
1,4030,4030,true,4030,8062,2.000496277915633
4030,1,4030,true,4030,8056,1.9990074441687344
1,4031,4031,true,4031,8063,2.000248077400149
4031,1,4031,true,4031,8057,1.9987596129992558
1,4032,4032,true,4032,8064,2.0
4032,1,4032,true,4032,8058,1.9985119047619047
1,4033,4033,true,4033,8065,1.9997520456236053
4033,1,4033,true,4033,8059,1.9982643193652367
1,4034,4034,true,4034,8066,1.9995042141794745
4034,1,4034,true,4034,8061,1.9982647496281607
1,4035,4035,true,4035,8084,2.003469640644362
4035,1,4035,true,4035,8067,1.9992565055762082
1,4036,4036,true,4036,8086,2.0034687809712586
4036,1,4036,true,4036,8068,1.9990089197224976
1,4037,4037,true,4037,8087,2.0032202130294774
4037,1,4037,true,4037,8069,1.9987614565271241
1,4038,4038,true,4038,8088,2.0029717682020802
4038,1,4038,true,4038,8070,1.9985141158989599
1,4039,4039,true,4039,8089,2.0027234463976233
4039,1,4039,true,4039,8071,1.998266897746967
1,4040,4040,true,4040,8090,2.0024752475247523
4040,1,4040,true,4040,8072,1.998019801980198
1,4041,4041,true,4041,8091,2.002227171492205
4041,1,4041,true,4041,8073,1.9977728285077951
1,4042,4042,true,4042,8092,2.0019792182088074
4042,1,4042,true,4042,8074,1.9975259772389906
1,4043,4043,true,4043,8093,2.0017313875834777
4043,1,4043,true,4043,8075,1.9972792480831065
1,4044,4044,true,4044,8094,2.0014836795252227
4044,1,4044,true,4044,8076,1.997032640949555
1,4045,4045,true,4045,8095,2.0012360939431395
4045,1,4045,true,4045,8077,1.9967861557478368
1,4046,4046,true,4046,8096,2.0009886307464164
4046,1,4046,true,4046,8078,1.9965397923875432
1,4047,4047,true,4047,8097,2.000741289844329
4047,1,4047,true,4047,8079,1.9962935507783544
1,4048,4048,true,4048,8098,2.000494071146245
4048,1,4048,true,4048,8080,1.9960474308300395
1,4049,4049,true,4049,8099,2.00024697456162
4049,1,4049,true,4049,8081,1.9958014324524573
1,4050,4050,true,4050,8100,2.0
4050,1,4050,true,4050,8082,1.9955555555555555
1,4051,4051,true,4051,8101,1.9997531473710195
4051,1,4051,true,4051,8083,1.9953098000493705
1,4052,4052,true,4052,8102,1.9995064165844028
4052,1,4052,true,4052,8085,1.9953109575518262
1,4053,4053,true,4053,8122,2.003947693066864
4053,1,4053,true,4053,8103,1.999259807549963
1,4054,4054,true,4054,8124,2.0039467192895906
4054,1,4054,true,4054,8104,1.9990133201776024
1,4055,4055,true,4055,8125,2.003699136868064
4055,1,4055,true,4055,8105,1.9987669543773119
1,4056,4056,true,4056,8126,2.0034516765285995
4056,1,4056,true,4056,8106,1.9985207100591715
1,4057,4057,true,4057,8127,2.0032043381809217
4057,1,4057,true,4057,8107,1.9982745871333498
1,4058,4058,true,4058,8128,2.0029571217348447
4058,1,4058,true,4058,8108,1.9980285855101034
1,4059,4059,true,4059,8129,2.002710027100271
4059,1,4059,true,4059,8109,1.9977827050997783
1,4060,4060,true,4060,8130,2.002463054187192
4060,1,4060,true,4060,8110,1.9975369458128078
1,4061,4061,true,4061,8131,2.0022162029056885
4061,1,4061,true,4061,8111,1.9972913075597143
1,4062,4062,true,4062,8132,2.001969473165928
4062,1,4062,true,4062,8112,1.9970457902511078
1,4063,4063,true,4063,8133,2.0017228648781686
4063,1,4063,true,4063,8113,1.9968003937976864
1,4064,4064,true,4064,8134,2.001476377952756
4064,1,4064,true,4064,8114,1.9965551181102361
1,4065,4065,true,4065,8135,2.001230012300123
4065,1,4065,true,4065,8115,1.996309963099631
1,4066,4066,true,4066,8136,2.000983767830792
4066,1,4066,true,4066,8116,1.9960649286768322
1,4067,4067,true,4067,8137,2.0007376444553726
4067,1,4067,true,4067,8117,1.995820014752889
1,4068,4068,true,4068,8138,2.0004916420845626
4068,1,4068,true,4068,8118,1.9955752212389382
1,4069,4069,true,4069,8139,2.0002457606291473
4069,1,4069,true,4069,8119,1.995330548046203
1,4070,4070,true,4070,8140,2.0
4070,1,4070,true,4070,8120,1.9950859950859952
1,4071,4071,true,4071,8141,1.9997543601080816
4071,1,4071,true,4071,8121,1.9948415622697127
1,4072,4072,true,4072,8142,1.9995088408644401
4072,1,4072,true,4072,8123,1.994842829076621
1,4073,4073,true,4073,8166,2.004910385465259
4073,1,4073,true,4073,8143,1.9992634421802111
1,4074,4074,true,4074,8168,2.004909180166912
4074,1,4074,true,4074,8144,1.9990181639666176
1,4075,4075,true,4075,8169,2.0046625766871164
4075,1,4075,true,4075,8145,1.9987730061349693
1,4076,4076,true,4076,8170,2.00441609421001
4076,1,4076,true,4076,8146,1.9985279685966635
1,4077,4077,true,4077,8171,2.0041697326465537
4077,1,4077,true,4077,8147,1.9982830512631837
1,4078,4078,true,4078,8172,2.003923491907798
4078,1,4078,true,4078,8148,1.998038254046101
1,4079,4079,true,4079,8173,2.0036773719048786
4079,1,4079,true,4079,8149,1.9977935768570727
1,4080,4080,true,4080,8174,2.0034313725490196
4080,1,4080,true,4080,8150,1.9975490196078431
1,4081,4081,true,4081,8175,2.0031854937515314
4081,1,4081,true,4081,8151,1.9973045822102427
1,4082,4082,true,4082,8176,2.0029397354238117
4082,1,4082,true,4082,8152,1.9970602645761881
1,4083,4083,true,4083,8177,2.0026940974773453
4083,1,4083,true,4083,8153,1.996816066617683
1,4084,4084,true,4084,8178,2.002448579823702
4084,1,4084,true,4084,8154,1.996571988246817
1,4085,4085,true,4085,8179,2.002203182374541
4085,1,4085,true,4085,8155,1.996328029375765
1,4086,4086,true,4086,8180,2.0019579050416056
4086,1,4086,true,4086,8156,1.996084189916789
1,4087,4087,true,4087,8181,2.0017127477367263
4087,1,4087,true,4087,8157,1.9958404697822363
1,4088,4088,true,4088,8182,2.00146771037182
4088,1,4088,true,4088,8158,1.99559686888454
1,4089,4089,true,4089,8183,2.0012227928588895
4089,1,4089,true,4089,8159,1.995353387136219
1,4090,4090,true,4090,8184,2.0009779951100244
4090,1,4090,true,4090,8160,1.9951100244498778
1,4091,4091,true,4091,8185,2.0007333170373993
4091,1,4091,true,4091,8161,1.994866780738206
1,4092,4092,true,4092,8186,2.0004887585532747
4092,1,4092,true,4092,8162,1.9946236559139785
1,4093,4093,true,4093,8187,2.0002443195699975
4093,1,4093,true,4093,8163,1.9943806498900563
1,4094,4094,true,4094,8188,2.0
4094,1,4094,true,4094,8164,1.9941377625793844
1,4095,4095,true,4095,8189,1.9997557997557998
4095,1,4095,true,4095,8165,1.993894993894994
1,4096,4096,true,4096,8190,1.99951171875
4096,1,4096,true,4096,8167,1.993896484375
1,4097,4097,true,4097,8194,2.0
4097,1,4097,true,4097,8191,1.9992677568952892
1,4098,4098,true,4098,8196,2.0
4098,1,4098,true,4098,8192,1.9990239141044412
1,4099,4099,true,4099,8197,1.999756038058063
4099,1,4099,true,4099,8193,1.9987801902903146
1,4100,4100,true,4100,8198,1.9995121951219512
4100,1,4100,true,4100,8195,1.998780487804878
1,4101,4101,true,4101,8228,2.006339917093392
4101,1,4101,true,4101,8199,1.9992684711046087
1,4102,4102,true,4102,8230,2.006338371526085
4102,1,4102,true,4102,8200,1.999024865919064
1,4103,4103,true,4103,8231,2.006093102607848
4103,1,4103,true,4103,8201,1.9987813794784304
1,4104,4104,true,4104,8232,2.0058479532163744
4104,1,4104,true,4104,8202,1.9985380116959064
1,4105,4105,true,4105,8233,2.0056029232643118
4105,1,4105,true,4105,8203,1.9982947624847747
1,4106,4106,true,4106,8234,2.0053580126643937
4106,1,4106,true,4106,8204,1.9980516317584023
1,4107,4107,true,4107,8235,2.0051132213294376
4107,1,4107,true,4107,8205,1.9978086194302411
1,4108,4108,true,4108,8236,2.004868549172347
4108,1,4108,true,4108,8206,1.9975657254138266
1,4109,4109,true,4109,8237,2.0046239961061088
4109,1,4109,true,4109,8207,1.9973229496227793
1,4110,4110,true,4110,8238,2.0043795620437956
4110,1,4110,true,4110,8208,1.9970802919708028
1,4111,4111,true,4111,8239,2.004135246898565
4111,1,4111,true,4111,8209,1.9968377523716858
1,4112,4112,true,4112,8240,2.0038910505836576
4112,1,4112,true,4112,8210,1.9965953307392996
1,4113,4113,true,4113,8241,2.0036469730124
4113,1,4113,true,4113,8211,1.9963530269876002
1,4114,4114,true,4114,8242,2.0034030140982013
4114,1,4114,true,4114,8212,1.9961108410306272
1,4115,4115,true,4115,8243,2.0031591737545567
4115,1,4115,true,4115,8213,1.995868772782503
1,4116,4116,true,4116,8244,2.002915451895044
4116,1,4116,true,4116,8214,1.9956268221574345
1,4117,4117,true,4117,8245,2.0026718484333252
4117,1,4117,true,4117,8215,1.9953849890697108
1,4118,4118,true,4118,8246,2.002428363283147
4118,1,4118,true,4118,8216,1.9951432734337058
1,4119,4119,true,4119,8247,2.0021849963583396
4119,1,4119,true,4119,8217,1.9949016751638746
1,4120,4120,true,4120,8248,2.0019417475728156
4120,1,4120,true,4120,8218,1.9946601941747573
1,4121,4121,true,4121,8249,2.0016986168405726
4121,1,4121,true,4121,8219,1.9944188303809756
1,4122,4122,true,4122,8250,2.0014556040756912
4122,1,4122,true,4122,8220,1.9941775836972344
1,4123,4123,true,4123,8251,2.0012127091923357
4123,1,4123,true,4123,8221,1.9939364540383215
1,4124,4124,true,4124,8252,2.0009699321047525
4124,1,4124,true,4124,8222,1.9936954413191077
1,4125,4125,true,4125,8253,2.0007272727272727
4125,1,4125,true,4125,8223,1.9934545454545454
1,4126,4126,true,4126,8254,2.0004847309743092
4126,1,4126,true,4126,8224,1.9932137663596703
1,4127,4127,true,4127,8255,2.0002423067603585
4127,1,4127,true,4127,8225,1.9929731039496001
1,4128,4128,true,4128,8256,2.0
4128,1,4128,true,4128,8226,1.992732558139535
1,4129,4129,true,4129,8257,1.9997578106078955
4129,1,4129,true,4129,8227,1.9924921288447566
1,4130,4130,true,4130,8258,1.9995157384987894
4130,1,4130,true,4130,8229,1.9924939467312348
1,4131,4131,true,4131,8290,2.006778019849915
4131,1,4131,true,4131,8259,1.9992737835875092
1,4132,4132,true,4132,8292,2.006776379477251
4132,1,4132,true,4132,8260,1.9990319457889643
1,4133,4133,true,4133,8293,2.0065327849020083
4133,1,4133,true,4133,8261,1.9987902250181466
1,4134,4134,true,4134,8294,2.006289308176101
4134,1,4134,true,4134,8262,1.9985486211901307
1,4135,4135,true,4135,8295,2.006045949214027
4135,1,4135,true,4135,8263,1.9983071342200724
1,4136,4136,true,4136,8296,2.0058027079303673
4136,1,4136,true,4136,8264,1.998065764023211
1,4137,4137,true,4137,8297,2.005559584239787
4137,1,4137,true,4137,8265,1.9978245105148658
1,4138,4138,true,4138,8298,2.0053165780570326
4138,1,4138,true,4138,8266,1.9975833736104398
1,4139,4139,true,4139,8299,2.0050736892969314
4139,1,4139,true,4139,8267,1.9973423532254169
1,4140,4140,true,4140,8300,2.004830917874396
4140,1,4140,true,4140,8268,1.9971014492753623
1,4141,4141,true,4141,8301,2.0045882637044192
4141,1,4141,true,4141,8269,1.9968606616759237
1,4142,4142,true,4142,8302,2.004345726702076
4142,1,4142,true,4142,8270,1.9966199903428294
1,4143,4143,true,4143,8303,2.004103306782525
4143,1,4143,true,4143,8271,1.99637943519189
1,4144,4144,true,4144,8304,2.003861003861004
4144,1,4144,true,4144,8272,1.9961389961389961
1,4145,4145,true,4145,8305,2.0036188178528347
4145,1,4145,true,4145,8273,1.9958986731001207
1,4146,4146,true,4146,8306,2.00337674867342
4146,1,4146,true,4146,8274,1.995658465991317
1,4147,4147,true,4147,8307,2.0031347962382444
4147,1,4147,true,4147,8275,1.9954183747287195
1,4148,4148,true,4148,8308,2.002892960462874
4148,1,4148,true,4148,8276,1.995178399228544
1,4149,4149,true,4149,8309,2.002651241262955
4149,1,4149,true,4149,8277,1.994938539407086
1,4150,4150,true,4150,8310,2.0024096385542167
4150,1,4150,true,4150,8278,1.994698795180723
1,4151,4151,true,4151,8311,2.0021681522524695
4151,1,4151,true,4151,8279,1.994459166465912
1,4152,4152,true,4152,8312,2.001926782273603
4152,1,4152,true,4152,8280,1.9942196531791907
1,4153,4153,true,4153,8313,2.0016855285335904
4153,1,4153,true,4153,8281,1.993980255237178
1,4154,4154,true,4154,8314,2.0014443909484836
4154,1,4154,true,4154,8282,1.993740972556572
1,4155,4155,true,4155,8315,2.0012033694344162
4155,1,4155,true,4155,8283,1.9935018050541515
1,4156,4156,true,4156,8316,2.0009624639076034
4156,1,4156,true,4156,8284,1.9932627526467757
1,4157,4157,true,4157,8317,2.0007216742843394
4157,1,4157,true,4157,8285,1.9930238152513833
1,4158,4158,true,4158,8318,2.0004810004810003
4158,1,4158,true,4158,8286,1.9927849927849928
1,4159,4159,true,4159,8319,2.0002404424140416
4159,1,4159,true,4159,8287,1.9925462851647031
1,4160,4160,true,4160,8320,2.0
4160,1,4160,true,4160,8288,1.9923076923076923
1,4161,4161,true,4161,8321,1.9997596731554914
4161,1,4161,true,4161,8289,1.9920692141312184
1,4162,4162,true,4162,8322,1.999519461797213
4162,1,4162,true,4162,8291,1.9920711196540124
1,4163,4163,true,4163,8360,2.00816718712467
4163,1,4163,true,4163,8323,1.999279365841941
1,4164,4164,true,4164,8362,2.0081652257444764
4164,1,4164,true,4164,8324,1.9990393852065322
1,4165,4165,true,4165,8363,2.007923169267707
4165,1,4165,true,4165,8325,1.9987995198079231
1,4166,4166,true,4166,8364,2.0076812289966393
4166,1,4166,true,4166,8326,1.99855976956313
1,4167,4167,true,4167,8365,2.007439404847612
4167,1,4167,true,4167,8327,1.998320134389249
1,4168,4168,true,4168,8366,2.007197696737044
4168,1,4168,true,4168,8328,1.9980806142034548
1,4169,4169,true,4169,8367,2.0069561045814344
4169,1,4169,true,4169,8329,1.997841208923003
1,4170,4170,true,4170,8368,2.0067146282973622
4170,1,4170,true,4170,8330,1.9976019184652278
1,4171,4171,true,4171,8369,2.0064732678014865
4171,1,4171,true,4171,8331,1.9973627427475427
1,4172,4172,true,4172,8370,2.0062320230105466
4172,1,4172,true,4172,8332,1.99712368168744
1,4173,4173,true,4173,8371,2.005990893841361
4173,1,4173,true,4173,8333,1.9968847352024923
1,4174,4174,true,4174,8372,2.005749880210829
4174,1,4174,true,4174,8334,1.9966459032103498
1,4175,4175,true,4175,8373,2.005508982035928
4175,1,4175,true,4175,8335,1.9964071856287424
1,4176,4176,true,4176,8374,2.0052681992337167
4176,1,4176,true,4176,8336,1.996168582375479
1,4177,4177,true,4177,8375,2.005027531721331
4177,1,4177,true,4177,8337,1.9959300933684463
1,4178,4178,true,4178,8376,2.0047869794159885
4178,1,4178,true,4178,8338,1.9956917185256104
1,4179,4179,true,4179,8377,2.0045465422349844
4179,1,4179,true,4179,8339,1.9954534577650156
1,4180,4180,true,4180,8378,2.004306220095694
4180,1,4180,true,4180,8340,1.9952153110047848
1,4181,4181,true,4181,8379,2.0040660129155703
4181,1,4181,true,4181,8341,1.9949772781631188
1,4182,4182,true,4182,8380,2.0038259206121474
4182,1,4182,true,4182,8342,1.9947393591582974
1,4183,4183,true,4183,8381,2.0035859431030363
4183,1,4183,true,4183,8343,1.994501553908678
1,4184,4184,true,4184,8382,2.0033460803059273
4184,1,4184,true,4184,8344,1.994263862332696
1,4185,4185,true,4185,8383,2.0031063321385902
4185,1,4185,true,4185,8345,1.994026284348865
1,4186,4186,true,4186,8384,2.0028666985188726
4186,1,4186,true,4186,8346,1.9937888198757765
1,4187,4187,true,4187,8385,2.0026271793647004
4187,1,4187,true,4187,8347,1.9935514688320994
1,4188,4188,true,4188,8386,2.0023877745940784
4188,1,4188,true,4188,8348,1.9933142311365808
1,4189,4189,true,4189,8387,2.0021484841250894
4189,1,4189,true,4189,8349,1.9930771067080448
1,4190,4190,true,4190,8388,2.001909307875895
4190,1,4190,true,4190,8350,1.9928400954653938
1,4191,4191,true,4191,8389,2.0016702457647337
4191,1,4191,true,4191,8351,1.9926031973276068
1,4192,4192,true,4192,8390,2.0014312977099236
4192,1,4192,true,4192,8352,1.9923664122137406
1,4193,4193,true,4193,8391,2.0011924636298595
4193,1,4193,true,4193,8353,1.9921297400429288
1,4194,4194,true,4194,8392,2.000953743443014
4194,1,4194,true,4194,8354,1.9918931807343825
1,4195,4195,true,4195,8393,2.000715137067938
4195,1,4195,true,4195,8355,1.9916567342073896
1,4196,4196,true,4196,8394,2.0004766444232605
4196,1,4196,true,4196,8356,1.9914204003813156
1,4197,4197,true,4197,8395,2.0002382654276865
4197,1,4197,true,4197,8357,1.9911841791756015
1,4198,4198,true,4198,8396,2.0
4198,1,4198,true,4198,8358,1.9909480705097666
1,4199,4199,true,4199,8397,1.9997618480590618
4199,1,4199,true,4199,8359,1.9907120743034055
1,4200,4200,true,4200,8398,1.9995238095238095
4200,1,4200,true,4200,8361,1.9907142857142857
1,4201,4201,true,4201,8400,1.9995239228755057
4201,1,4201,true,4201,8399,1.9992858843132588
1,4202,4202,true,4202,8402,1.999524036173251
4202,1,4202,true,4202,8401,1.9992860542598763
1,4203,4203,true,4203,8405,1.9997620747085416
4203,1,4203,true,4203,8403,1.9992862241256246
1,4204,4204,true,4204,8407,1.9997621313035205
4204,1,4204,true,4204,8404,1.9990485252140817
1,4205,4205,true,4205,8408,1.9995243757431629
4205,1,4205,true,4205,8406,1.9990487514863258
1,4206,4206,true,4206,8412,2.0
4206,1,4206,true,4206,8409,1.9992867332382311
1,4207,4207,true,4207,8414,2.0
4207,1,4207,true,4207,8410,1.9990492037081056
1,4208,4208,true,4208,8415,1.9997623574144487
4208,1,4208,true,4208,8411,1.9988117870722433
1,4209,4209,true,4209,8416,1.9995248277500595
4209,1,4209,true,4209,8413,1.9988120693751485
1,4210,4210,true,4210,8422,2.0004750593824228
4210,1,4210,true,4210,8417,1.9992874109263659
1,4211,4211,true,4211,8424,2.000474946568511
4211,1,4211,true,4211,8418,1.999050106862978
1,4212,4212,true,4212,8425,2.0002374169040835
4212,1,4212,true,4212,8419,1.9988129154795822
1,4213,4213,true,4213,8426,2.0
4213,1,4213,true,4213,8420,1.9985758366959412
1,4214,4214,true,4214,8427,1.9997626957759849
4214,1,4214,true,4214,8421,1.9983388704318936
1,4215,4215,true,4215,8428,1.9995255041518387
4215,1,4215,true,4215,8423,1.9983392645314353
1,4216,4216,true,4216,8436,2.0009487666034156
4216,1,4216,true,4216,8429,1.9992884250474383
1,4217,4217,true,4217,8438,2.0009485416172637
4217,1,4217,true,4217,8430,1.9990514583827366
1,4218,4218,true,4218,8439,2.0007112375533427
4218,1,4218,true,4218,8431,1.998814604077762
1,4219,4219,true,4219,8440,2.00047404598246
4219,1,4219,true,4219,8432,1.9985778620526191
1,4220,4220,true,4220,8441,2.0002369668246445
4220,1,4220,true,4220,8433,1.998341232227488
1,4221,4221,true,4221,8442,2.0
4221,1,4221,true,4221,8434,1.998104714522625
1,4222,4222,true,4222,8443,1.9997631454287068
4222,1,4222,true,4222,8435,1.9978683088583609
1,4223,4223,true,4223,8444,1.9995264030310207
4223,1,4223,true,4223,8437,1.9978688136395928
1,4224,4224,true,4224,8456,2.0018939393939394
4224,1,4224,true,4224,8445,1.9992897727272727
1,4225,4225,true,4225,8458,2.0018934911242603
4225,1,4225,true,4225,8446,1.9990532544378699
1,4226,4226,true,4226,8459,2.0016564126833885
4226,1,4226,true,4226,8447,1.998816848083294
1,4227,4227,true,4227,8460,2.001419446415898
4227,1,4227,true,4227,8448,1.9985805535841021
1,4228,4228,true,4228,8461,2.001182592242195
4228,1,4228,true,4228,8449,1.9983443708609272
1,4229,4229,true,4229,8462,2.0009458500827617
4229,1,4229,true,4229,8450,1.9981082998344761
1,4230,4230,true,4230,8463,2.000709219858156
4230,1,4230,true,4230,8451,1.9978723404255319
1,4231,4231,true,4231,8464,2.00047270148901
4231,1,4231,true,4231,8452,1.9976364925549515
1,4232,4232,true,4232,8465,2.0002362948960304
4232,1,4232,true,4232,8453,1.9974007561436673
1,4233,4233,true,4233,8466,2.0
4233,1,4233,true,4233,8454,1.9971651311126861
1,4234,4234,true,4234,8467,1.9997638167217762
4234,1,4234,true,4234,8455,1.9969296173830893
1,4235,4235,true,4235,8468,1.9995277449822904
4235,1,4235,true,4235,8457,1.9969303423848879
1,4236,4236,true,4236,8482,2.002360717658168
4236,1,4236,true,4236,8469,1.9992917847025495
1,4237,4237,true,4237,8484,2.0023601604909134
4237,1,4237,true,4237,8470,1.9990559358036346
1,4238,4238,true,4238,8485,2.0021236432279377
4238,1,4238,true,4238,8471,1.9988201982067013
1,4239,4239,true,4239,8486,2.0018872375560273
4239,1,4239,true,4239,8472,1.9985845718329796
1,4240,4240,true,4240,8487,2.0016509433962266
4240,1,4240,true,4240,8473,1.9983490566037736
1,4241,4241,true,4241,8488,2.0014147606696535
4241,1,4241,true,4241,8474,1.9981136524404621
1,4242,4242,true,4242,8489,2.001178689297501
4242,1,4242,true,4242,8475,1.997878359264498
1,4243,4243,true,4243,8490,2.000942729201037
4243,1,4243,true,4243,8476,1.9976431769974075
1,4244,4244,true,4244,8491,2.0007068803016024
4244,1,4244,true,4244,8477,1.9974081055607917
1,4245,4245,true,4245,8492,2.0004711425206123
4245,1,4245,true,4245,8478,1.997173144876325
1,4246,4246,true,4246,8493,2.0002355157795573
4246,1,4246,true,4246,8479,1.996938294865756
1,4247,4247,true,4247,8494,2.0
4247,1,4247,true,4247,8480,1.9967035554509065
1,4248,4248,true,4248,8495,1.999764595103578
4248,1,4248,true,4248,8481,1.9964689265536724
1,4249,4249,true,4249,8496,1.9995293010120028
4249,1,4249,true,4249,8483,1.9964697575900212
1,4250,4250,true,4250,8502,2.0004705882352942
4250,1,4250,true,4250,8497,1.9992941176470589
1,4251,4251,true,4251,8504,2.0004704775346975
4251,1,4251,true,4251,8498,1.9990590449306045
1,4252,4252,true,4252,8505,2.0002351834430856
4252,1,4252,true,4252,8499,1.998824082784572
1,4253,4253,true,4253,8506,2.0
4253,1,4253,true,4253,8500,1.9985892311309663
1,4254,4254,true,4254,8507,1.9997649271274094
4254,1,4254,true,4254,8501,1.9983544898918664
1,4255,4255,true,4255,8508,1.9995299647473561
4255,1,4255,true,4255,8503,1.9983548766157462
1,4256,4256,true,4256,8526,2.0032894736842106
4256,1,4256,true,4256,8509,1.999295112781955
1,4257,4257,true,4257,8528,2.0032887009631195
4257,1,4257,true,4257,8510,1.9990603711533943
1,4258,4258,true,4258,8529,2.0030530765617662
4258,1,4258,true,4258,8511,1.9988257397839362
1,4259,4259,true,4259,8530,2.002817562808171
4259,1,4259,true,4259,8512,1.9985912185959145
1,4260,4260,true,4260,8531,2.002582159624413
4260,1,4260,true,4260,8513,1.998356807511737
1,4261,4261,true,4261,8532,2.002346866932645
4261,1,4261,true,4261,8514,1.9981225064538841
1,4262,4262,true,4262,8533,2.0021116846550915
4262,1,4262,true,4262,8515,1.9978883153449085
1,4263,4263,true,4263,8534,2.0018766127140513
4263,1,4263,true,4263,8516,1.9976542341074361
1,4264,4264,true,4264,8535,2.001641651031895
4264,1,4264,true,4264,8517,1.997420262664165
1,4265,4265,true,4265,8536,2.001406799531067
4265,1,4265,true,4265,8518,1.9971864009378664
1,4266,4266,true,4266,8537,2.0011720581340833
4266,1,4266,true,4266,8519,1.9969526488513831
1,4267,4267,true,4267,8538,2.0009374267635343
4267,1,4267,true,4267,8520,1.9967190063276306
1,4268,4268,true,4268,8539,2.0007029053420804
4268,1,4268,true,4268,8521,1.996485473289597
1,4269,4269,true,4269,8540,2.0004684937924573
4269,1,4269,true,4269,8522,1.996252049660342
1,4270,4270,true,4270,8541,2.0002341920374707
4270,1,4270,true,4270,8523,1.9960187353629977
1,4271,4271,true,4271,8542,2.0
4271,1,4271,true,4271,8524,1.9957855303207679
1,4272,4272,true,4272,8543,1.9997659176029963
4272,1,4272,true,4272,8525,1.9955524344569289
1,4273,4273,true,4273,8544,1.9995319447694828
4273,1,4273,true,4273,8527,1.9955534753100865
1,4274,4274,true,4274,8564,2.0037435657463734
4274,1,4274,true,4274,8545,1.999298081422555
1,4275,4275,true,4275,8566,2.0037426900584796
4275,1,4275,true,4275,8546,1.99906432748538
1,4276,4276,true,4276,8567,2.003507951356408
4276,1,4276,true,4276,8547,1.9988306828811975
1,4277,4277,true,4277,8568,2.0032733224222588
4277,1,4277,true,4277,8548,1.9985971475333177
1,4278,4278,true,4278,8569,2.003038803179056
4278,1,4278,true,4278,8549,1.998363721365124
1,4279,4279,true,4279,8570,2.0028043935498947
4279,1,4279,true,4279,8550,1.99813040430007
1,4280,4280,true,4280,8571,2.002570093457944
